POS,Player,Mat,Inns,NO,Runs,HS,Avg,BF,SR,100,50,4s,6s,Year
41.0,Sunil Narine KKR,16.0,14.0,1.0,224.0,54,17.23,130.0,172.3,0.0,1.0,34.0,10.0,2017
42.0,AB de Villiers RCB,9.0,9.0,1.0,216.0,89*,27.0,163.0,132.51,0.0,1.0,12.0,16.0,2017
43.0,Chris Gayle RCB,9.0,9.0,0.0,200.0,77,22.22,163.0,122.69,0.0,1.0,15.0,14.0,2017
44.0,Mandeep Singh RCB,11.0,10.0,0.0,188.0,52,18.8,177.0,106.21,0.0,1.0,21.0,4.0,2017
45.0,Ravindra Jadeja GL,12.0,10.0,6.0,158.0,28,39.5,113.0,139.82,0.0,0.0,13.0,4.0,2017
46.0,Chris Morris DC,9.0,9.0,4.0,154.0,52*,30.8,94.0,163.82,0.0,1.0,15.0,6.0,2017
47.0,Travis Head RCB,7.0,7.0,2.0,151.0,75*,30.2,108.0,139.81,0.0,1.0,9.0,6.0,2017
48.0,Pawan Negi RCB,12.0,10.0,2.0,144.0,35,18.0,111.0,129.72,0.0,0.0,10.0,7.0,2017
49.0,Yusuf Pathan KKR,15.0,11.0,3.0,143.0,59,17.87,115.0,124.34,0.0,1.0,9.0,6.0,2017
50.0,Corey Anderson DC,11.0,11.0,4.0,142.0,41*,20.28,123.0,115.44,0.0,0.0,8.0,9.0,2017
51.0,Sam Billings DC,6.0,6.0,0.0,138.0,55,23.0,104.0,132.69,0.0,1.0,19.0,1.0,2017
52.0,Lendl Simmons MI,7.0,7.0,0.0,137.0,66,19.57,112.0,122.32,0.0,2.0,10.0,8.0,2017
53.0,Martin Guptill PBKS,7.0,7.0,1.0,132.0,50*,22.0,88.0,150.0,0.0,1.0,17.0,5.0,2017
54.0,Colin de Grandhomme KKR,12.0,9.0,1.0,126.0,36,15.75,92.0,136.95,0.0,0.0,10.0,6.0,2017
55.0,Suryakumar Yadav KKR,10.0,7.0,1.0,105.0,31,17.5,88.0,119.31,0.0,0.0,8.0,3.0,2017
56.0,Vijay Shankar SRH,4.0,4.0,2.0,101.0,63*,50.5,75.0,134.66,0.0,1.0,12.0,1.0,2017
57.0,Ambati Rayudu MI,5.0,5.0,0.0,91.0,63,18.2,78.0,116.66,0.0,1.0,7.0,3.0,2017
58.0,David Miller PBKS,5.0,4.0,1.0,83.0,30*,27.66,80.0,103.75,0.0,0.0,4.0,4.0,2017
59.0,Dan Christian RPS,13.0,9.0,4.0,79.0,17*,15.8,49.0,161.22,0.0,0.0,5.0,5.0,2017
60.0,Naman Ojha SRH,14.0,5.0,1.0,79.0,34,19.75,65.0,121.53,0.0,0.0,2.0,3.0,2017
61.0,Stuart Binny RCB,8.0,7.0,2.0,78.0,18*,15.6,76.0,102.63,0.0,0.0,6.0,3.0,2017
62.0,Deepak Hooda SRH,10.0,6.0,3.0,78.0,19*,26.0,52.0,150.0,0.0,0.0,5.0,4.0,2017
63.0,Pat Cummins DC,12.0,9.0,4.0,77.0,24,15.4,53.0,145.28,0.0,0.0,5.0,4.0,2017
64.0,Shane Watson RCB,8.0,7.0,1.0,71.0,24,11.83,78.0,91.02,0.0,0.0,6.0,1.0,2017
65.0,Eoin Morgan PBKS,4.0,4.0,0.0,65.0,26,16.25,62.0,104.83,0.0,0.0,6.0,2.0,2017
66.0,Jason Roy GL,3.0,3.0,1.0,59.0,31,29.5,40.0,147.5,0.0,0.0,9.0,1.0,2017
67.0,Kagiso Rabada DC,6.0,3.0,0.0,55.0,44,18.33,64.0,85.93,0.0,0.0,5.0,1.0,2017
68.0,James Faulkner GL,8.0,6.0,2.0,54.0,21,13.5,57.0,94.73,0.0,0.0,4.0,0.0,2017
69.0,Andrew Tye GL,6.0,3.0,1.0,53.0,25,26.5,30.0,176.66,0.0,0.0,4.0,3.0,2017
70.0,Saurabh Tiwary MI,1.0,1.0,0.0,52.0,52,52.0,43.0,120.93,0.0,1.0,9.0,0.0,2017
71.0,Ben Cutting SRH,4.0,3.0,1.0,51.0,20,25.5,26.0,196.15,0.0,0.0,5.0,3.0,2017
72.0,Mohit Sharma PBKS,14.0,7.0,1.0,51.0,13,8.5,50.0,102.0,0.0,0.0,3.0,1.0,2017
73.0,Karn Sharma MI,9.0,6.0,0.0,49.0,19,8.16,41.0,119.51,0.0,0.0,5.0,2.0,2017
74.0,Amit Mishra DC,14.0,6.0,5.0,49.0,13*,49.0,52.0,94.23,0.0,0.0,2.0,2.0,2017
75.0,Chris Woakes KKR,13.0,7.0,3.0,46.0,18,11.5,47.0,97.87,0.0,0.0,4.0,1.0,2017
76.0,Sheldon Jackson KKR,4.0,3.0,1.0,38.0,16,19.0,31.0,122.58,0.0,0.0,5.0,0.0,2017
77.0,Mohammad Shami DC,8.0,6.0,2.0,36.0,21,9.0,24.0,150.0,0.0,0.0,4.0,2.0,2017
78.0,Ishank Jaggi KKR,2.0,2.0,1.0,33.0,28,33.0,39.0,84.61,0.0,0.0,3.0,0.0,2017
79.0,Angelo Mathews DC,3.0,2.0,0.0,32.0,31,16.0,27.0,118.51,0.0,0.0,2.0,1.0,2017
80.0,Sreenath Aravind RCB,10.0,8.0,4.0,32.0,9,8.0,40.0,80.0,0.0,0.0,2.0,0.0,2017
81.0,Bipul Sharma SRH,7.0,3.0,2.0,31.0,21*,31.0,24.0,129.16,0.0,0.0,2.0,1.0,2017
82.0,Marlon Samuels DC,5.0,4.0,0.0,29.0,27,7.25,31.0,93.54,0.0,0.0,1.0,2.0,2017
83.0,Basil Thampi GL,12.0,5.0,5.0,28.0,13*,0.0,28.0,100.0,0.0,0.0,1.0,1.0,2017
84.0,Mayank Agarwal RPS,3.0,3.0,0.0,26.0,20,8.66,27.0,96.29,0.0,0.0,3.0,0.0,2017
85.0,Ankit Sharma RPS,1.0,1.0,0.0,25.0,25,25.0,15.0,166.66,0.0,0.0,2.0,1.0,2017
86.0,Aniket Choudhary RCB,5.0,3.0,2.0,25.0,15*,25.0,20.0,125.0,0.0,0.0,1.0,1.0,2017
87.0,Mitchell Johnson MI,5.0,3.0,3.0,20.0,13*,0.0,17.0,117.64,0.0,0.0,1.0,1.0,2017
88.0,Kuldeep Yadav KKR,12.0,2.0,0.0,20.0,16,10.0,22.0,90.9,0.0,0.0,2.0,0.0,2017
89.0,Rahul Tewatia PBKS,3.0,2.0,1.0,19.0,15*,19.0,11.0,172.72,0.0,0.0,4.0,0.0,2017
90.0,Vishnu Vinod RCB,3.0,3.0,0.0,19.0,9,6.33,26.0,73.07,0.0,0.0,1.0,1.0,2017
91.0,Aditya Tare DC,3.0,3.0,0.0,18.0,18,6.0,23.0,78.26,0.0,0.0,3.0,0.0,2017
92.0,Marcus Stoinis PBKS,5.0,3.0,0.0,17.0,9,5.66,24.0,70.83,0.0,0.0,1.0,0.0,2017
93.0,Rajat Bhatia RPS,3.0,2.0,1.0,16.0,16,16.0,17.0,94.11,0.0,0.0,0.0,1.0,2017
94.0,Harbhajan Singh MI,11.0,7.0,5.0,16.0,7*,8.0,16.0,100.0,0.0,0.0,0.0,1.0,2017
95.0,Mitchell McClenaghan MI,14.0,7.0,3.0,16.0,12,4.0,15.0,106.66,0.0,0.0,0.0,1.0,2017
96.0,Jasprit Bumrah MI,16.0,2.0,1.0,16.0,16*,16.0,12.0,133.33,0.0,0.0,0.0,1.0,2017
97.0,Anureet Singh PBKS,1.0,1.0,0.0,15.0,15,15.0,12.0,125.0,0.0,0.0,2.0,0.0,2017
98.0,Sachin Baby RCB,3.0,3.0,0.0,15.0,12,5.0,15.0,100.0,0.0,0.0,2.0,0.0,2017
99.0,Deepak Chahar RPS,3.0,1.0,0.0,14.0,14,14.0,6.0,233.33,0.0,0.0,0.0,2.0,2017
100.0,Nathan Coulter-Nile KKR,8.0,3.0,0.0,14.0,6,4.66,12.0,116.66,0.0,0.0,0.0,2.0,2017
101.0,Samuel Badree RCB,7.0,5.0,0.0,13.0,8,2.6,23.0,56.52,0.0,0.0,0.0,0.0,2017
102.0,Yuzvendra Chahal RCB,13.0,6.0,3.0,13.0,4*,4.33,26.0,50.0,0.0,0.0,0.0,0.0,2017
103.0,Ankit Bawne DC,1.0,1.0,1.0,12.0,12*,0.0,12.0,100.0,0.0,0.0,1.0,0.0,2017
104.0,Carlos Brathwaite DC,2.0,2.0,0.0,12.0,11,6.0,15.0,80.0,0.0,0.0,2.0,0.0,2017
105.0,Swapnil Singh PBKS,4.0,2.0,0.0,12.0,10,6.0,19.0,63.15,0.0,0.0,0.0,0.0,2017
106.0,Rashid Khan SRH,14.0,3.0,1.0,11.0,6*,5.5,9.0,122.22,0.0,0.0,0.0,1.0,2017
107.0,Umesh Yadav KKR,14.0,4.0,4.0,10.0,4*,0.0,13.0,76.92,0.0,0.0,0.0,0.0,2017
108.0,Washington Sundar RPS,11.0,5.0,4.0,9.0,5*,9.0,12.0,75.0,0.0,0.0,0.0,0.0,2017
109.0,Faf du Plessis RPS,2.0,1.0,0.0,8.0,8,8.0,7.0,114.28,0.0,0.0,1.0,0.0,2017
110.0,Tymal Mills RCB,5.0,3.0,0.0,8.0,6,2.66,11.0,72.72,0.0,0.0,0.0,1.0,2017
111.0,Ishant Sharma PBKS,6.0,3.0,1.0,8.0,5*,4.0,12.0,66.66,0.0,0.0,1.0,0.0,2017
112.0,Praveen Kumar GL,6.0,2.0,1.0,8.0,7*,8.0,9.0,88.88,0.0,0.0,0.0,0.0,2017
113.0,Ashok Dinda RPS,3.0,1.0,0.0,7.0,7,7.0,7.0,100.0,0.0,0.0,1.0,0.0,2017
